time	V(n004)	V(n005)
8.203795494253043e-004	6.840698e+000	-1.298403e+001
8.204271930554296e-004	6.850575e+000	-1.278076e+001
8.204880868035733e-004	6.864879e+000	-1.244105e+001
8.205544022726998e-004	6.882359e+000	-1.196353e+001
8.206057948268726e-004	6.895930e+000	-1.151011e+001
8.206586694395200e-004	6.907126e+000	-1.098196e+001
8.207175727984427e-004	6.914661e+000	-1.036484e+001
8.207758641136597e-004	6.918413e+000	-9.747508e+000
8.209122716653565e-004	6.924270e+000	-8.301956e+000
8.213579700738056e-004	6.937948e+000	-3.578278e+000
8.225088930084363e-004	6.924026e+000	8.621465e+000
8.228722249884698e-004	6.895677e+000	1.227758e+001
8.230093128130233e-004	6.863657e+000	1.337944e+001
8.230120389364779e-004	6.862012e+000	1.338897e+001
8.230174911833875e-004	6.857445e+000	1.339129e+001
8.230283956772062e-004	6.849173e+000	1.339545e+001
8.230438933738058e-004	6.839337e+000	1.340048e+001
8.230622138650457e-004	6.830480e+000	1.340544e+001
8.230800673365022e-004	6.824584e+000	1.340948e+001
8.231015047487252e-004	6.820162e+000	1.341361e+001
8.231198016018138e-004	6.817854e+000	1.341669e+001
8.231319575465359e-004	6.816897e+000	1.341852e+001
8.231438498124922e-004	6.816236e+000	1.342017e+001
8.231586792977006e-004	6.815557e+000	1.342207e+001
8.231722093492554e-004	6.814980e+000	1.342368e+001
8.231873378366033e-004	6.814316e+000	1.342535e+001
8.232031197553998e-004	6.813561e+000	1.342698e+001
8.232192713870500e-004	6.812694e+000	1.342852e+001
8.232446182831190e-004	6.811184e+000	1.343074e+001
8.232664160159556e-004	6.809781e+000	1.343249e+001
8.232900926333163e-004	6.808174e+000	1.343424e+001
8.233195328347189e-004	6.806131e+000	1.343622e+001
8.233495364925376e-004	6.804041e+000	1.343807e+001
8.234179598998674e-004	6.799325e+000	1.344173e+001
8.235311022770336e-004	6.791648e+000	1.344617e+001
8.236442446541999e-004	6.783980e+000	1.345008e+001
8.237573870313661e-004	6.776323e+000	1.345346e+001
8.238705294085323e-004	6.768675e+000	1.345632e+001
8.239836717856985e-004	6.761038e+000	1.345865e+001
8.240968141628648e-004	6.753411e+000	1.346045e+001
8.242099565400310e-004	6.745794e+000	1.346172e+001
8.248555061045138e-004	6.702301e+000	1.346681e+001
8.255010556689966e-004	6.658809e+000	1.347088e+001
8.261466052334794e-004	6.615319e+000	1.347393e+001
8.267921547979621e-004	6.571830e+000	1.347597e+001
8.274377043624449e-004	6.528342e+000	1.347700e+001
8.280832539269277e-004	6.484857e+000	1.347701e+001
8.287288034914105e-004	6.441372e+000	1.347600e+001
8.334098709383785e-004	6.126022e+000	1.347665e+001
8.372282652070297e-004	5.868787e+000	1.347667e+001
8.411345152070297e-004	5.605633e+000	1.347668e+001
8.450407652070297e-004	5.342479e+000	1.347668e+001
8.489470152070297e-004	5.079325e+000	1.347668e+001
8.528532652070297e-004	4.816170e+000	1.347668e+001
8.567595152070297e-004	4.553016e+000	1.347668e+001
8.606657652070297e-004	4.289862e+000	1.347668e+001
8.645720152070297e-004	4.026708e+000	1.347668e+001
8.684782652070297e-004	3.763554e+000	1.347668e+001
8.723845152070297e-004	3.500400e+000	1.347668e+001
8.762907652070297e-004	3.237246e+000	1.347668e+001
8.801970152070297e-004	2.974092e+000	1.347668e+001
8.841032652070298e-004	2.710938e+000	1.347668e+001
8.880095152070298e-004	2.447784e+000	1.347668e+001
8.919157652070298e-004	2.184630e+000	1.347668e+001
8.997282652070298e-004	1.658322e+000	1.347668e+001
9.075407652070298e-004	1.132015e+000	1.347668e+001
9.114470152070298e-004	8.688608e-001	1.347668e+001
9.153532652070298e-004	6.057070e-001	1.347668e+001
9.192595152070298e-004	3.425533e-001	1.347668e+001
9.231657652070298e-004	7.939953e-002	1.347668e+001
9.270720152070298e-004	-1.837542e-001	1.347668e+001
9.309782652070298e-004	-4.469079e-001	1.347668e+001
9.348845152070298e-004	-7.100616e-001	1.347668e+001
9.387907652070298e-004	-9.732152e-001	1.347668e+001
9.426970152070298e-004	-1.236369e+000	1.347668e+001
9.466032652070298e-004	-1.499522e+000	1.347668e+001
9.505095152070298e-004	-1.762676e+000	1.347668e+001
9.544157652070298e-004	-2.025830e+000	1.347668e+001
9.583220152070298e-004	-2.288983e+000	1.347667e+001
9.597562954110519e-004	-2.385607e+000	1.347667e+001
9.604366280232795e-004	-2.431439e+000	1.347667e+001
9.607383541404661e-004	-2.451765e+000	1.347667e+001
9.609496189894417e-004	-2.465997e+000	1.347667e+001
9.613830328594514e-004	-2.495195e+000	1.347667e+001
9.621826961697033e-004	-2.549067e+000	1.347667e+001
9.625186236338324e-004	-2.571697e+000	1.347667e+001
9.629255820627659e-004	-2.599113e+000	1.347667e+001
9.640954314817625e-004	-2.677922e+000	1.347667e+001
9.659864331246527e-004	-2.805314e+000	1.347667e+001
9.673427091787443e-004	-2.896683e+000	1.347667e+001
9.690746659338553e-004	-3.013360e+000	1.347667e+001
9.712932122367753e-004	-3.162817e+000	1.347667e+001
9.745281528862645e-004	-3.380746e+000	1.347667e+001
9.784344028862645e-004	-3.643900e+000	1.347667e+001
9.823406528862645e-004	-3.907053e+000	1.347667e+001
9.862469028862645e-004	-4.170207e+000	1.347667e+001
9.901531528862645e-004	-4.433360e+000	1.347667e+001
9.940594028862645e-004	-4.696513e+000	1.347667e+001
9.979656528862646e-004	-4.959666e+000	1.347667e+001
1.001871902886265e-003	-5.222819e+000	1.347667e+001
1.009684402886265e-003	-5.749106e+000	1.347474e+001
1.017294249848080e-003	-6.261498e+000	1.346172e+001
1.021200499848080e-003	-6.524162e+000	1.343548e+001
1.025106749848080e-003	-6.786482e+000	1.338156e+001
1.025115559907283e-003	-6.787103e+000	1.338111e+001
1.025168420262499e-003	-6.790951e+000	1.337610e+001
1.025208103395342e-003	-6.793786e+000	1.337158e+001
1.025254173660808e-003	-6.797074e+000	1.336507e+001
1.025302049110523e-003	-6.800586e+000	1.335607e+001
1.025345640806297e-003	-6.803993e+000	1.334450e+001
1.025378240772667e-003	-6.806829e+000	1.333191e+001
1.025400203970886e-003	-6.809062e+000	1.331946e+001
1.025418265182741e-003	-6.811284e+000	1.330471e+001
1.025435129215748e-003	-6.813845e+000	1.328516e+001
1.025454899356861e-003	-6.817436e+000	1.325418e+001
1.025475159551715e-003	-6.821489e+000	1.321400e+001
1.025499819308934e-003	-6.826471e+000	1.315519e+001
1.025528750019390e-003	-6.832122e+000	1.307382e+001
1.025560740574110e-003	-6.838380e+000	1.296236e+001
1.025619832334344e-003	-6.850947e+000	1.269469e+001
1.025686809503207e-003	-6.867291e+000	1.228731e+001
1.025761178855573e-003	-6.887109e+000	1.170018e+001
1.025813886795158e-003	-6.899717e+000	1.120099e+001
1.025876521827516e-003	-6.909784e+000	1.055020e+001
1.025941930847223e-003	-6.915171e+000	9.854642e+000
1.026075233204555e-003	-6.921090e+000	8.431539e+000
1.026459465658687e-003	-6.934415e+000	4.308809e+000
1.026777492872536e-003	-6.938101e+000	8.706480e-001
1.027351057482580e-003	-6.934389e+000	-5.366714e+000
1.027634894055939e-003	-6.927226e+000	-8.472130e+000
1.028019233106079e-003	-6.909309e+000	-1.270596e+001
1.028058361453799e-003	-6.904158e+000	-1.311583e+001
1.028083066571461e-003	-6.892112e+000	-1.330038e+001
1.028104419863042e-003	-6.872451e+000	-1.336606e+001
1.028128741104034e-003	-6.848435e+000	-1.338682e+001
1.028141911558817e-003	-6.838363e+000	-1.339345e+001
1.028158378944125e-003	-6.829587e+000	-1.339946e+001
1.028176008297535e-003	-6.823471e+000	-1.340459e+001
1.028201374147770e-003	-6.818342e+000	-1.341062e+001
1.028216351543369e-003	-6.816660e+000	-1.341367e+001
1.028226919605072e-003	-6.816020e+000	-1.341557e+001
1.028237589256028e-003	-6.815578e+000	-1.341732e+001
1.028274509853178e-003	-6.814363e+000	-1.342255e+001
1.028288796516809e-003	-6.813805e+000	-1.342429e+001
1.028305130223782e-003	-6.813046e+000	-1.342612e+001
1.028325257918200e-003	-6.811945e+000	-1.342819e+001
1.028351448492834e-003	-6.810308e+000	-1.343060e+001
1.028392359527743e-003	-6.807531e+000	-1.343393e+001
1.028478686400170e-003	-6.801493e+000	-1.343963e+001
1.028522622927633e-003	-6.798469e+000	-1.344199e+001
1.028702980010203e-003	-6.786221e+000	-1.344937e+001
1.029021785457769e-003	-6.764677e+000	-1.345736e+001
1.029911242073844e-003	-6.704720e+000	-1.346810e+001
1.033172394072913e-003	-6.485012e+000	-1.347683e+001
1.037035003802296e-003	-6.224778e+000	-1.347769e+001
1.039958307738429e-003	-6.027826e+000	-1.347774e+001
1.043864557738429e-003	-5.764651e+000	-1.347773e+001
1.047770807738429e-003	-5.501476e+000	-1.347770e+001
1.051677057738429e-003	-5.238302e+000	-1.347768e+001
1.055583307738429e-003	-4.975128e+000	-1.347766e+001
1.059489557738429e-003	-4.711954e+000	-1.347764e+001
1.063395807738429e-003	-4.448781e+000	-1.347762e+001
1.067302057738429e-003	-4.185608e+000	-1.347760e+001
1.071208307738429e-003	-3.922436e+000	-1.347758e+001
1.075114557738429e-003	-3.659264e+000	-1.347756e+001
1.079020807738429e-003	-3.396093e+000	-1.347753e+001
1.082927057738429e-003	-3.132922e+000	-1.347751e+001
1.086833307738429e-003	-2.869751e+000	-1.347749e+001
1.090739557738429e-003	-2.606581e+000	-1.347747e+001
1.094645807738429e-003	-2.343411e+000	-1.347745e+001
1.098552057738429e-003	-2.080242e+000	-1.347743e+001
1.106364557738429e-003	-1.553905e+000	-1.347738e+001
1.114177057738429e-003	-1.027570e+000	-1.347734e+001
1.118083307738429e-003	-7.644032e-001	-1.347732e+001
1.121989557738429e-003	-5.012367e-001	-1.347729e+001
1.125895807738429e-003	-2.380707e-001	-1.347727e+001
1.129802057738429e-003	2.509490e-002	-1.347725e+001
1.133708307738429e-003	2.882600e-001	-1.347723e+001
1.137614557738429e-003	5.514247e-001	-1.347721e+001
1.141520807738429e-003	8.145889e-001	-1.347718e+001
1.145427057738429e-003	1.077753e+000	-1.347716e+001
1.149333307738429e-003	1.340916e+000	-1.347714e+001
1.153239557738429e-003	1.604079e+000	-1.347712e+001
1.157145807738429e-003	1.867241e+000	-1.347709e+001
1.161052057738429e-003	2.130403e+000	-1.347707e+001
1.162748038448785e-003	2.244660e+000	-1.347706e+001
1.163611533362387e-003	2.302833e+000	-1.347706e+001
1.164202966038713e-003	2.342678e+000	-1.347705e+001
1.164575831096457e-003	2.367798e+000	-1.347705e+001
1.164767395797913e-003	2.380703e+000	-1.347705e+001
1.165015998087520e-003	2.397451e+000	-1.347705e+001
1.165270696005759e-003	2.414610e+000	-1.347705e+001
1.165565099955783e-003	2.434444e+000	-1.347705e+001
1.165792162700447e-003	2.449741e+000	-1.347705e+001
1.166038165337652e-003	2.466314e+000	-1.347704e+001
1.166325824638308e-003	2.485693e+000	-1.347704e+001
1.167021910042660e-003	2.532588e+000	-1.347704e+001
1.168371603876403e-003	2.623516e+000	-1.347703e+001
1.170399638294017e-003	2.760143e+000	-1.347702e+001
1.172625661519322e-003	2.910108e+000	-1.347701e+001
1.174360369041173e-003	3.026973e+000	-1.347700e+001
1.176846151367420e-003	3.194438e+000	-1.347698e+001
1.180707798011659e-003	3.454593e+000	-1.347696e+001
1.184614048011659e-003	3.717752e+000	-1.347694e+001
1.188520298011659e-003	3.980911e+000	-1.347691e+001
1.192426548011659e-003	4.244069e+000	-1.347689e+001
1.196332798011659e-003	4.507226e+000	-1.347687e+001
1.200239048011659e-003	4.770384e+000	-1.347685e+001
1.204145298011659e-003	5.033541e+000	-1.347682e+001
1.211957798011659e-003	5.559850e+000	-1.347626e+001
1.218977259930630e-003	6.032637e+000	-1.346984e+001
1.222883509930630e-003	6.295572e+000	-1.346006e+001
1.226789759930630e-003	6.558351e+000	-1.344464e+001
1.227278041180631e-003	6.591177e+000	-1.344149e+001
1.228254603680631e-003	6.656790e+000	-1.343071e+001
1.229692369949465e-003	6.753368e+000	-1.340774e+001
1.229806094033397e-003	6.761025e+000	-1.340459e+001
1.230033542201260e-003	6.776392e+000	-1.339472e+001
1.230219733745734e-003	6.789031e+000	-1.338346e+001
1.230322898917578e-003	6.796132e+000	-1.337424e+001
1.230392228171042e-003	6.801028e+000	-1.336515e+001
1.230444208386157e-003	6.804847e+000	-1.335545e+001
1.230480098240209e-003	6.807656e+000	-1.334598e+001
1.230507167261476e-003	6.809984e+000	-1.333594e+001
1.230528668716465e-003	6.812084e+000	-1.332479e+001
1.230546669963341e-003	6.814159e+000	-1.331174e+001
1.230563172657785e-003	6.816479e+000	-1.329494e+001
1.230580361130855e-003	6.819430e+000	-1.327078e+001
1.230600691820700e-003	6.823446e+000	-1.323287e+001
1.230630300722793e-003	6.829538e+000	-1.316423e+001
1.230660421273810e-003	6.835557e+000	-1.308061e+001
1.230691080823958e-003	6.841573e+000	-1.297657e+001
1.230738085028986e-003	6.851362e+000	-1.277398e+001
1.230799896896606e-003	6.865959e+000	-1.242541e+001
1.230866141416787e-003	6.883472e+000	-1.194449e+001
1.230916368883891e-003	6.896702e+000	-1.149876e+001
1.230969487090867e-003	6.907843e+000	-1.096667e+001
1.231028126747516e-003	6.915224e+000	-1.035192e+001
1.231086319466558e-003	6.918905e+000	-9.735577e+000
1.231222261282200e-003	6.924738e+000	-8.294966e+000
1.231674048340850e-003	6.938505e+000	-3.506754e+000
1.232838151161411e-003	6.923549e+000	8.832727e+000
1.233207583494462e-003	6.889640e+000	1.249500e+001
1.233332545322900e-003	6.851299e+000	1.338737e+001
1.233335314969298e-003	6.849673e+000	1.339488e+001
1.233340854262094e-003	6.845902e+000	1.339679e+001
1.233351932847685e-003	6.839382e+000	1.340020e+001
1.233370396917124e-003	6.830904e+000	1.340517e+001
1.233390297831559e-003	6.824621e+000	1.340968e+001
1.233413198887229e-003	6.820169e+000	1.341406e+001
1.233429624019876e-003	6.818242e+000	1.341680e+001
1.233441326333576e-003	6.817378e+000	1.341855e+001
1.233453454148038e-003	6.816719e+000	1.342023e+001
1.233466910216015e-003	6.816101e+000	1.342196e+001
1.233496071452776e-003	6.814821e+000	1.342531e+001
1.233512989445889e-003	6.813992e+000	1.342704e+001
1.233531814318237e-003	6.812958e+000	1.342882e+001
1.233556952974052e-003	6.811424e+000	1.343099e+001
1.233586438831907e-003	6.809482e+000	1.343329e+001
1.233708677809867e-003	6.801030e+000	1.344076e+001
1.233822971877507e-003	6.793242e+000	1.344587e+001
1.234140544047221e-003	6.771767e+000	1.345501e+001
1.234799752532035e-003	6.727321e+000	1.346465e+001
1.236846176984820e-003	6.589459e+000	1.347397e+001
1.239880041893978e-003	6.385081e+000	1.347633e+001
1.242269329151025e-003	6.224121e+000	1.347660e+001
1.245115831916449e-003	6.032360e+000	1.347667e+001
1.249022081916449e-003	5.769206e+000	1.347667e+001
1.252928331916449e-003	5.506052e+000	1.347668e+001
1.256834581916449e-003	5.242897e+000	1.347668e+001
1.260740831916449e-003	4.979743e+000	1.347668e+001
1.264647081916449e-003	4.716589e+000	1.347668e+001
1.268553331916449e-003	4.453435e+000	1.347668e+001
1.272459581916449e-003	4.190281e+000	1.347668e+001
1.276365831916449e-003	3.927127e+000	1.347668e+001
1.280272081916449e-003	3.663973e+000	1.347668e+001
1.284178331916449e-003	3.400819e+000	1.347668e+001
1.288084581916449e-003	3.137665e+000	1.347668e+001
1.291990831916449e-003	2.874511e+000	1.347668e+001
1.295897081916449e-003	2.611357e+000	1.347668e+001
1.299803331916449e-003	2.348203e+000	1.347668e+001
1.303709581916449e-003	2.085049e+000	1.347668e+001
1.311522081916449e-003	1.558741e+000	1.347668e+001
1.319334581916449e-003	1.032433e+000	1.347668e+001
1.323240831916449e-003	7.692794e-001	1.347668e+001
1.327147081916449e-003	5.061256e-001	1.347668e+001
1.331053331916449e-003	2.429719e-001	1.347668e+001
1.334959581916449e-003	-2.018182e-002	1.347668e+001
1.338865831916449e-003	-2.833355e-001	1.347668e+001
1.342772081916449e-003	-5.464892e-001	1.347668e+001
1.346678331916449e-003	-8.096429e-001	1.347668e+001
1.350584581916449e-003	-1.072796e+000	1.347668e+001
1.354490831916449e-003	-1.335950e+000	1.347668e+001
1.358397081916449e-003	-1.599104e+000	1.347668e+001
1.362303331916449e-003	-1.862257e+000	1.347668e+001
1.366209581916449e-003	-2.125411e+000	1.347668e+001
1.367937573924039e-003	-2.241821e+000	1.347668e+001
1.369012664848149e-003	-2.314247e+000	1.347667e+001
1.369632713631964e-003	-2.356018e+000	1.347667e+001
1.370804322687204e-003	-2.434946e+000	1.347667e+001
1.371278276947688e-003	-2.466875e+000	1.347667e+001
1.371803860961163e-003	-2.502282e+000	1.347667e+001
1.372804704107813e-003	-2.569706e+000	1.347667e+001
1.373229810461270e-003	-2.598345e+000	1.347667e+001
1.374234718133330e-003	-2.666042e+000	1.347667e+001
1.375562141820426e-003	-2.755467e+000	1.347667e+001
1.377343181462618e-003	-2.875451e+000	1.347667e+001
1.379776567381824e-003	-3.039382e+000	1.347667e+001
1.381325702307288e-003	-3.143743e+000	1.347667e+001
1.383264780758261e-003	-3.274373e+000	1.347667e+001
1.385828182488559e-003	-3.447062e+000	1.347667e+001
1.389472461577850e-003	-3.692568e+000	1.347667e+001
1.393378711577850e-003	-3.955721e+000	1.347667e+001
1.397284961577850e-003	-4.218874e+000	1.347667e+001
1.401191211577850e-003	-4.482028e+000	1.347667e+001
1.405097461577850e-003	-4.745181e+000	1.347667e+001
1.409003711577850e-003	-5.008334e+000	1.347667e+001
1.412909961577850e-003	-5.271487e+000	1.347665e+001
1.420269727122319e-003	-5.767274e+000	1.347464e+001
1.427790320420012e-003	-6.273642e+000	1.346114e+001
1.432184851670012e-003	-6.569273e+000	1.344386e+001
1.433161414170012e-003	-6.634887e+000	1.343320e+001
1.435114539170012e-003	-6.766077e+000	1.340085e+001
1.435210436067396e-003	-6.772553e+000	1.339756e+001
1.435402229862164e-003	-6.785574e+000	1.338726e+001
1.435450178310856e-003	-6.788843e+000	1.338384e+001
1.435546075208240e-003	-6.795471e+000	1.337432e+001
1.435637887783840e-003	-6.801982e+000	1.336159e+001
1.435687600442060e-003	-6.805702e+000	1.335124e+001
1.435722470646479e-003	-6.808547e+000	1.334043e+001
1.435747936886071e-003	-6.810892e+000	1.332902e+001
1.435767911384213e-003	-6.813047e+000	1.331626e+001
1.435784796481215e-003	-6.815258e+000	1.330097e+001
1.435801368271445e-003	-6.817941e+000	1.327977e+001
1.435822716917550e-003	-6.822021e+000	1.324318e+001
1.435844997542895e-003	-6.826596e+000	1.319560e+001
1.435869613700596e-003	-6.831602e+000	1.313295e+001
1.435898462352526e-003	-6.837262e+000	1.304615e+001
1.435933861938977e-003	-6.844314e+000	1.291418e+001
1.435992120333413e-003	-6.857065e+000	1.263391e+001
1.436054863613155e-003	-6.872718e+000	1.223011e+001
1.436135447581720e-003	-6.893935e+000	1.156447e+001
1.436192628042788e-003	-6.906470e+000	1.100864e+001
1.436258056036190e-003	-6.915146e+000	1.032181e+001
1.436324810252445e-003	-6.919500e+000	9.610708e+000
1.436464965146810e-003	-6.925627e+000	8.113755e+000
1.436907120955731e-003	-6.939358e+000	3.363828e+000
1.437290467968923e-003	-6.940471e+000	-7.923189e-001
1.438057161995306e-003	-6.924827e+000	-9.166938e+000
1.438427333654579e-003	-6.876491e+000	-1.278696e+001
1.438551895856352e-003	-6.828763e+000	-1.338387e+001
1.438613539033476e-003	-6.810927e+000	-1.341954e+001
1.438624701430381e-003	-6.811528e+000	-1.342124e+001
1.438633711240762e-003	-6.812769e+000	-1.342242e+001
1.438641016960869e-003	-6.813581e+000	-1.342334e+001
1.438649638206943e-003	-6.814290e+000	-1.342437e+001
1.438662091973489e-003	-6.814921e+000	-1.342577e+001
1.438675997162885e-003	-6.815164e+000	-1.342726e+001
1.438690988118291e-003	-6.814922e+000	-1.342874e+001
1.438712566281205e-003	-6.813987e+000	-1.343073e+001
1.438730523183720e-003	-6.812870e+000	-1.343226e+001
1.438750114353820e-003	-6.811428e+000	-1.343381e+001
1.438797964074262e-003	-6.807735e+000	-1.343717e+001
1.438826807430493e-003	-6.805591e+000	-1.343896e+001
1.438858285943425e-003	-6.803349e+000	-1.344074e+001
1.438906202777782e-003	-6.800050e+000	-1.344315e+001
1.439058768049085e-003	-6.789721e+000	-1.344867e+001
1.439211333320389e-003	-6.779401e+000	-1.345342e+001
1.439363898591692e-003	-6.769091e+000	-1.345740e+001
1.439516463862996e-003	-6.758790e+000	-1.346062e+001
1.439669029134299e-003	-6.748500e+000	-1.346306e+001
1.439821594405602e-003	-6.738219e+000	-1.346474e+001
1.439974159676906e-003	-6.727947e+000	-1.346565e+001
1.442141324165190e-003	-6.581939e+000	-1.347533e+001
1.445214177790072e-003	-6.374917e+000	-1.347747e+001
1.447663413194033e-003	-6.209905e+000	-1.347770e+001
1.450590882237360e-003	-6.012673e+000	-1.347774e+001
1.454497132237360e-003	-5.749497e+000	-1.347772e+001
1.458403382237360e-003	-5.486322e+000	-1.347770e+001
1.462309632237360e-003	-5.223148e+000	-1.347768e+001
1.466215882237360e-003	-4.959974e+000	-1.347766e+001
1.470122132237360e-003	-4.696801e+000	-1.347764e+001
1.474028382237360e-003	-4.433628e+000	-1.347762e+001
1.477934632237360e-003	-4.170455e+000	-1.347760e+001
1.481840882237360e-003	-3.907282e+000	-1.347758e+001
1.485747132237360e-003	-3.644111e+000	-1.347755e+001
1.489653382237360e-003	-3.380939e+000	-1.347753e+001
1.493559632237360e-003	-3.117768e+000	-1.347751e+001
1.497465882237360e-003	-2.854598e+000	-1.347749e+001
1.501372132237360e-003	-2.591428e+000	-1.347747e+001
1.505278382237360e-003	-2.328258e+000	-1.347745e+001
1.509184632237360e-003	-2.065089e+000	-1.347742e+001
1.516997132237360e-003	-1.538752e+000	-1.347738e+001
1.524809632237360e-003	-1.012417e+000	-1.347734e+001
1.528715882237360e-003	-7.492501e-001	-1.347731e+001
1.532622132237360e-003	-4.860836e-001	-1.347729e+001
1.536528382237360e-003	-2.229176e-001	-1.347727e+001
1.540434632237360e-003	4.024799e-002	-1.347725e+001
1.544340882237360e-003	3.034131e-001	-1.347723e+001
1.548247132237360e-003	5.665777e-001	-1.347720e+001
1.552153382237360e-003	8.297419e-001	-1.347718e+001
1.556059632237360e-003	1.092906e+000	-1.347716e+001
1.559965882237360e-003	1.356069e+000	-1.347714e+001
1.563872132237360e-003	1.619232e+000	-1.347712e+001
1.567778382237360e-003	1.882394e+000	-1.347709e+001
1.571684632237360e-003	2.145556e+000	-1.347707e+001
1.573268220587739e-003	2.252241e+000	-1.347706e+001
1.574071324498230e-003	2.306346e+000	-1.347706e+001
1.574477942109715e-003	2.333740e+000	-1.347705e+001
1.574835486696975e-003	2.357827e+000	-1.347705e+001
1.575048185548357e-003	2.372157e+000	-1.347705e+001
1.575272391857410e-003	2.387261e+000	-1.347705e+001
1.575525760715102e-003	2.404330e+000	-1.347705e+001
1.575804554992219e-003	2.423113e+000	-1.347705e+001
1.576112788793926e-003	2.443878e+000	-1.347705e+001
1.576454831883372e-003	2.466921e+000	-1.347704e+001
1.576723998858927e-003	2.485055e+000	-1.347704e+001
1.577418568451124e-003	2.531847e+000	-1.347704e+001
1.578762606501284e-003	2.622394e+000	-1.347703e+001
1.580716809175903e-003	2.754047e+000	-1.347702e+001
1.582802618010272e-003	2.894566e+000	-1.347701e+001
1.584388329348095e-003	3.001394e+000	-1.347700e+001
1.586699917507287e-003	3.157123e+000	-1.347698e+001
1.590365233674055e-003	3.404052e+000	-1.347696e+001
1.594271483674055e-003	3.667211e+000	-1.347694e+001
1.598177733674055e-003	3.930370e+000	-1.347692e+001
1.602083983674055e-003	4.193528e+000	-1.347690e+001
1.605990233674055e-003	4.456686e+000	-1.347687e+001
1.609896483674055e-003	4.719843e+000	-1.347685e+001
1.613802733674055e-003	4.983000e+000	-1.347683e+001
1.617708983674055e-003	5.246157e+000	-1.347680e+001
1.625521483674055e-003	5.772447e+000	-1.347459e+001
1.632975075472254e-003	6.274303e+000	-1.346114e+001
1.637369606722255e-003	6.569934e+000	-1.344380e+001
1.638346169222254e-003	6.635552e+000	-1.343388e+001
1.640069121201570e-003	6.751283e+000	-1.340839e+001
1.640205725707257e-003	6.760481e+000	-1.340466e+001
1.640478934718632e-003	6.778926e+000	-1.339335e+001
1.640547236971476e-003	6.783556e+000	-1.338947e+001
1.640683841477163e-003	6.792914e+000	-1.337828e+001
1.640796916017687e-003	6.800835e+000	-1.336479e+001
1.640856787381266e-003	6.805241e+000	-1.335362e+001
1.640896879094944e-003	6.808449e+000	-1.334212e+001
1.640924584882263e-003	6.810950e+000	-1.333035e+001
1.640945560221672e-003	6.813172e+000	-1.331743e+001
1.640962759005530e-003	6.815386e+000	-1.330231e+001
1.640979223203458e-003	6.818018e+000	-1.328168e+001
1.641000890064513e-003	6.822131e+000	-1.324515e+001
1.641022112600135e-003	6.826485e+000	-1.320040e+001
1.641046580946559e-003	6.831481e+000	-1.313881e+001
1.641075165647311e-003	6.837106e+000	-1.305399e+001
1.641109520619614e-003	6.843936e+000	-1.292764e+001
1.641168915046442e-003	6.856850e+000	-1.264556e+001
1.641231926207900e-003	6.872468e+000	-1.224501e+001
1.641311472748114e-003	6.893396e+000	-1.159478e+001
1.641367756489355e-003	6.905850e+000	-1.105208e+001
1.641433595054461e-003	6.914783e+000	-1.036531e+001
1.641499523855121e-003	6.919167e+000	-9.667264e+000
1.641640707725835e-003	6.925168e+000	-8.171046e+000
1.641859308441499e-003	6.932634e+000	-5.854260e+000
1.642077909157163e-003	6.937690e+000	-3.537385e+000
1.642296509872827e-003	6.940336e+000	-1.220421e+000
1.642515110588491e-003	6.940571e+000	1.096632e+000
1.642733711304155e-003	6.938395e+000	3.413774e+000
1.642952312019819e-003	6.933809e+000	5.731006e+000
1.643170912735483e-003	6.926812e+000	8.048326e+000
1.643516853763190e-003	6.909899e+000	1.165763e+001
1.643688143299823e-003	6.874818e+000	1.314716e+001
1.643753047976666e-003	6.841242e+000	1.339377e+001
1.643797998811229e-003	6.818428e+000	1.340986e+001
1.643808790349644e-003	6.816381e+000	1.341218e+001
1.643819724345912e-003	6.815896e+000	1.341416e+001
1.643826774284515e-003	6.815768e+000	1.341535e+001
1.643835478940431e-003	6.815738e+000	1.341673e+001
1.643845378163413e-003	6.815758e+000	1.341822e+001
1.643855884933492e-003	6.815783e+000	1.341971e+001
1.643865034133387e-003	6.815769e+000	1.342093e+001
1.643873882560391e-003	6.815697e+000	1.342205e+001
1.643883171030226e-003	6.815551e+000	1.342317e+001
1.643891742338866e-003	6.815344e+000	1.342415e+001
1.643902394580225e-003	6.814998e+000	1.342532e+001
1.643910899211417e-003	6.814656e+000	1.342622e+001
1.643920540779820e-003	6.814198e+000	1.342718e+001
1.643930662705003e-003	6.813658e+000	1.342816e+001
1.643939341720821e-003	6.813149e+000	1.342896e+001
1.643950256939262e-003	6.812464e+000	1.342993e+001
1.643959167065081e-003	6.811876e+000	1.343069e+001
1.643971356589056e-003	6.811041e+000	1.343169e+001
1.643983010024294e-003	6.810223e+000	1.343260e+001
1.643994297157580e-003	6.809419e+000	1.343345e+001
1.644005934590547e-003	6.808585e+000	1.343429e+001
1.644016810893865e-003	6.807806e+000	1.343505e+001
1.644028758108955e-003	6.806952e+000	1.343585e+001
1.644038665472891e-003	6.806247e+000	1.343649e+001
1.644050694601534e-003	6.805397e+000	1.343724e+001
1.644072894160602e-003	6.803843e+000	1.343856e+001
1.644096149655561e-003	6.802235e+000	1.343986e+001
1.644121569944716e-003	6.800491e+000	1.344118e+001
1.644148453959252e-003	6.798659e+000	1.344249e+001
1.644175670549308e-003	6.796809e+000	1.344373e+001
1.644202652732646e-003	6.794977e+000	1.344488e+001
